from_area,from_name,to_area,to_name,period,trips
9021302000261000,Källbo skola,9021302000497000,Tjudö midsommarstång,pm,0.3801
9021302000392000,Savoy,9021302000261000,Källbo skola,pm,0.3744
9021302000308000,"Mariehamn, Bussplan",9021302000107000,Frebbenby,pm,0.3737
9021302000123000,Godbyhallen vsk.,9021302000453000,Stålsby,pm,0.3734
9021302000123000,Godbyhallen vsk.,9021302000181000,Industrivägen vsk.,pm,0.3725
9021302000308000,"Mariehamn, Bussplan",9021302000614000,Kulla sund,pm,0.3722
9021302000643000,Örtvägen,9021302000662000,"Centrum, Nygatan",pm,0.3712
9021302000308000,"Mariehamn, Bussplan",9021302000093000,Finby vsk.,pm,0.3705
9021302000492000,Tekniska verken,9021302000340000,Odalgården,pm,0.3596
9021302000035000,Bo-Bil,9021302000308000,"Mariehamn, Bussplan",pm,0.3593
9021302000368000,Pålsböle daghem,9021302000322000,Mörslättsvägen vsk.,pm,0.3545
9021302000189000,Jomala skola,9021302000163000,Hellesby,pm,0.3539
9021302000370000,Pålsböle Sarlings,9021302000322000,Mörslättsvägen vsk.,pm,0.3503
9021302000668000,Jomala skola södra,9021302000520000,Utängarna,pm,0.3501
9021302000121000,Godby högstadium,9021302000230000,Kroklund,pm,0.3493
9021302000324000,Nabben,9021302000630000,Kalmarnäs vändplan,pm,0.3492
9021302000121000,Godby högstadium,9021302000326000,Nabbenvägen vsk.,pm,0.3488
9021302000396000,Sjukhuset,9021302000662000,"Centrum, Nygatan",pm,0.3442
9021302000559000,Västra macken,9021302000662000,"Centrum, Nygatan",pm,0.34
9021302000125000,Godbyvägen 1285,9021302000093000,Finby vsk.,pm,0.3393
9021302000392000,Savoy,9021302000259000,Källarvägen,pm,0.3384
9021302000121000,Godby högstadium,9021302000139000,Grelsby vsk.,pm,0.3379
9021302000230000,Kroklund,9021302000161000,Havsvidden vsk.,pm,0.3375
9021302000308000,"Mariehamn, Bussplan",9021302000535000,Vessingsboda,pm,0.3371
9021302000543000,Vikingahallen,9021302000209000,Kattby södra,pm,0.3261
9021302000125000,Godbyvägen 1285,9021302000201000,Kastelholm,pm,0.3258
9021302000308000,"Mariehamn, Bussplan",9021302000316000,Mickelsö vsk.,pm,0.3234
9021302000121000,Godby högstadium,9021302000109000,Fremmanby,pm,0.3179
9021302000668000,Jomala skola södra,9021302000150000,"Hammarland, Torp",pm,0.3139
9021302000097000,Skrakvägen,9021302000662000,"Centrum, Nygatan",pm,0.3131
9021302000308000,"Mariehamn, Bussplan",9021302000123000,Godbyhallen vsk.,pm,0.3117
9021302000121000,Godby högstadium,9021302000342000,Ollas,pm,0.3111
9021302000324000,Nabben,9021302000622000,Solberget,pm,0.3084
9021302000189000,Jomala skola,9021302000398000,Skag vsk.,pm,0.3071
9021302000189000,Jomala skola,9021302000606000,Överbyvägen vsk.,pm,0.3066
9021302000189000,Jomala skola,9021302000314000,Mellanvik,pm,0.3061
9021302000261000,Källbo skola,9021302000109000,Fremmanby,pm,0.3043
9021302000001000,4H-gården,9021302000308000,"Mariehamn, Bussplan",pm,0.3036
9021302000261000,Källbo skola,9021302000039000,Bolstaholms vsk.,pm,0.3032
9021302000189000,Jomala skola,9021302000003000,Amalia,pm,0.3015
9021302000368000,Pålsböle daghem,9021302000326000,Nabbenvägen vsk.,pm,0.3015
9021302000308000,"Mariehamn, Bussplan",9021302000306000,Mariavägen vsk.,pm,0.3008
9021302000207000,Kattby,9021302000107000,Frebbenby,pm,0.2987
9021302000370000,Pålsböle Sarlings,9021302000326000,Nabbenvägen vsk.,pm,0.2987
9021302000492000,Tekniska verken,9021302000543000,Vikingahallen,pm,0.2984
9021302000392000,Savoy,9021302000340000,Odalgården,pm,0.2983
9021302000634000,Lillåkersvägen,9021302000662000,"Centrum, Nygatan",pm,0.2976
9021302000492000,Tekniska verken,9021302000259000,Källarvägen,pm,0.2971
9021302000396000,Sjukhuset,9021302000308000,"Mariehamn, Bussplan",pm,0.2939
9021302000492000,Tekniska verken,9021302000261000,Källbo skola,pm,0.2918
9021302000314000,Mellanvik,9021302000523000,Valborg,pm,0.2915
9021302000429000,Torget,9021302000029000,Björkuddsvägen vsk.,pm,0.29
9021302000308000,"Mariehamn, Bussplan",9021302000418000,Smedsböle vsk.,pm,0.286
9021302000439000,Strandnäs,9021302000308000,"Mariehamn, Bussplan",pm,0.286
9021302000261000,Källbo skola,9021302000113000,Färjsundsbron,pm,0.2851
9021302000261000,Källbo skola,9021302000342000,Ollas,pm,0.2836
9021302000662000,"Centrum, Nygatan",9021302000672000,Länsmansgränd,pm,0.2819
9021302000189000,Jomala skola,9021302000435000,Storby,pm,0.28
9021302000623000,Lindstigen,9021302000662000,"Centrum, Nygatan",pm,0.2793
9021302000608000,Övernäs skola,9021302000071000,Doppingvägen,pm,0.2773
9021302000647000,Lotsgatan,9021302000662000,"Centrum, Nygatan",pm,0.2768
9021302000668000,Jomala skola södra,9021302000067000,Degersandsvägen vsk.,pm,0.2765
9021302000608000,Övernäs skola,9021302000135000,Granö,pm,0.2754
9021302000261000,Källbo skola,9021302000181000,Industrivägen vsk.,pm,0.2752
9021302000123000,Godbyhallen vsk.,9021302000370000,Pålsböle Sarlings,pm,0.2743
9021302000075000,Eckerö färjterminal,9021302000386000,Sandmovägen vsk.,pm,0.2737
9021302000121000,Godby högstadium,9021302000249000,Kungstensvägen vsk.,pm,0.2729
9021302000308000,"Mariehamn, Bussplan",9021302000585000,Ödkarby,pm,0.2725
9021302000308000,"Mariehamn, Bussplan",9021302000201000,Kastelholm,pm,0.2724
9021302000662000,"Centrum, Nygatan",9021302000135000,Granö,pm,0.2723
9021302000559000,Västra macken,9021302000259000,Källarvägen,pm,0.272
9021302000668000,Jomala skola södra,9021302000058000,Böle vsk.,pm,0.2708
9021302000392000,Savoy,9021302000029000,Björkuddsvägen vsk.,pm,0.2703
9021302000121000,Godby högstadium,9021302000113000,Färjsundsbron,pm,0.2701
9021302000616000,Doktorsvägen 1A,9021302000662000,"Centrum, Nygatan",pm,0.2694
9021302000492000,Tekniska verken,9021302000439000,Strandnäs,pm,0.269
9021302000125000,Godbyvägen 1285,9021302000510000,Tosarby vsk.,pm,0.267
9021302000125000,Godbyvägen 1285,9021302000418000,Smedsböle vsk.,pm,0.2666
9021302000668000,Jomala skola södra,9021302000592000,Öra macken,pm,0.2649
9021302000668000,Jomala skola södra,9021302000045000,Brinkbacken,pm,0.2645
9021302000075000,Eckerö färjterminal,9021302000209000,Kattby södra,pm,0.2645
9021302000308000,"Mariehamn, Bussplan",9021302000220000,Knutsboda vsk.,pm,0.2641
9021302000121000,Godby högstadium,9021302000161000,Havsvidden vsk.,pm,0.2618
9021302000662000,"Centrum, Nygatan",9021302000645000,Havsörnsvägen,pm,0.26
9021302000308000,"Mariehamn, Bussplan",9021302000035000,Bo-Bil,pm,0.2585
9021302000115000,GE-huset,9021302000308000,"Mariehamn, Bussplan",pm,0.2576
9021302000308000,"Mariehamn, Bussplan",9021302000362000,Prästgården,pm,0.2565
9021302000121000,Godby högstadium,9021302000062000,Daglösa,pm,0.2537
9021302000189000,Jomala skola,9021302000259000,Källarvägen,pm,0.2536
9021302000308000,"Mariehamn, Bussplan",9021302000557000,Västeränga,pm,0.2531
9021302000308000,"Mariehamn, Bussplan",9021302000575000,Ämnäsgatan,pm,0.2519
9021302000368000,Pålsböle daghem,9021302000161000,Havsvidden vsk.,pm,0.2508
9021302000429000,Torget,9021302000492000,Tekniska verken,pm,0.2487
9021302000308000,"Mariehamn, Bussplan",9021302000510000,Tosarby vsk.,pm,0.248
9021302000370000,Pålsböle Sarlings,9021302000161000,Havsvidden vsk.,pm,0.2478
9021302000207000,Kattby,9021302000306000,Mariavägen vsk.,pm,0.2468
9021302000308000,"Mariehamn, Bussplan",9021302000189000,Jomala skola,pm,0.2466
9021302000308000,"Mariehamn, Bussplan",9021302000484000,Södra Finbygatan vsk.,pm,0.2463
9021302000608000,Övernäs skola,9021302000662000,"Centrum, Nygatan",pm,0.2454
9021302000125000,Godbyvägen 1285,9021302000117000,Geta centrum,pm,0.2433
9021302000261000,Källbo skola,9021302000318000,Musterivägen vsk.,pm,0.242
9021302000125000,Godbyvägen 1285,9021302000266000,Labbnäs,pm,0.2407
9021302000125000,Godbyvägen 1285,9021302000049000,Brokärrsvägen vsk.,pm,0.2393
9021302000261000,Källbo skola,9021302000062000,Daglösa,pm,0.2377
9021302000308000,"Mariehamn, Bussplan",9021302000453000,Stålsby,pm,0.2374
9021302000121000,Godby högstadium,9021302000154000,Hamnsundsvägen vsk.,pm,0.2365
9021302000392000,Savoy,9021302000427000,Sportkila,pm,0.2359
9021302000543000,Vikingahallen,9021302000185000,Jomala församlingshem,pm,0.2359
9021302000189000,Jomala skola,9021302000457000,Svartsmara,pm,0.2358
9021302000659000,Norragatan,9021302000271000,Langnäs vändplan,pm,0.2341
9021302000261000,Källbo skola,9021302000412000,Slottsvägen vsk.,pm,0.232
9021302000368000,Pålsböle daghem,9021302000230000,Kroklund,pm,0.232
9021302000668000,Jomala skola södra,9021302000023000,Björkliden,pm,0.2309
9021302000123000,Godbyhallen vsk.,9021302000372000,Pålsbölevägen,pm,0.2309
9021302000308000,"Mariehamn, Bussplan",9021302000545000,Vårdö kyrka,pm,0.2307
9021302000123000,Godbyhallen vsk.,9021302000338000,Nääs,pm,0.2299
9021302000543000,Vikingahallen,9021302000187000,Jomala kyrka,pm,0.2297
9021302000370000,Pålsböle Sarlings,9021302000230000,Kroklund,pm,0.229
9021302000125000,Godbyvägen 1285,9021302000095000,Finströms kyrka,pm,0.2258
9021302000261000,Källbo skola,9021302000154000,Hamnsundsvägen vsk.,pm,0.225
9021302000121000,Godby högstadium,9021302000168000,Hemdal,pm,0.2234
9021302000189000,Jomala skola,9021302000015000,Bengtsböle,pm,0.2226
9021302000121000,Godby högstadium,9021302000501000,Tobölevägen vsk.,pm,0.2212
9021302000362000,Prästgården,9021302000408000,Skolsvängen vsk.,pm,0.2204
9021302000125000,Godbyvägen 1285,9021302000455000,Sundsvägen 871 vsk.,pm,0.2199
9021302000121000,Godby högstadium,9021302000318000,Musterivägen vsk.,pm,0.2188
9021302000125000,Godbyvägen 1285,9021302000484000,Södra Finbygatan vsk.,pm,0.2179
9021302000648000,Baltichallen,9021302000662000,"Centrum, Nygatan",pm,0.2175
9021302000075000,Eckerö färjterminal,9021302000606000,Överbyvägen vsk.,pm,0.2171
9021302000392000,Savoy,9021302000492000,Tekniska verken,pm,0.2169
9021302000075000,Eckerö färjterminal,9021302000058000,Böle vsk.,pm,0.2168
9021302000125000,Godbyvägen 1285,9021302000316000,Mickelsö vsk.,pm,0.2153
9021302000664000,Möckelö Strand,9021302000662000,"Centrum, Nygatan",pm,0.2146
9021302000668000,Jomala skola södra,9021302000386000,Sandmovägen vsk.,pm,0.2143
9021302000449000,Strömsby vsk.,9021302000296000,Lövö,pm,0.2143
9021302000261000,Källbo skola,9021302000168000,Hemdal,pm,0.2137
9021302000308000,"Mariehamn, Bussplan",9021302000455000,Sundsvägen 871 vsk.,pm,0.2131
9021302000230000,Kroklund,9021302000039000,Bolstaholms vsk.,pm,0.2131
9021302000392000,Savoy,9021302000543000,Vikingahallen,pm,0.2116
9021302000123000,Godbyhallen vsk.,9021302000512000,Tärnebolstad,pm,0.21
9021302000261000,Källbo skola,9021302000501000,Tobölevägen vsk.,pm,0.2088
9021302000261000,Källbo skola,9021302000427000,Sportkila,pm,0.2087
9021302000123000,Godbyhallen vsk.,9021302000447000,Strömma,pm,0.2085
9021302000308000,"Mariehamn, Bussplan",9021302000163000,Hellesby,pm,0.208
9021302000662000,"Centrum, Nygatan",9021302000374000,Ringvägen vsk.,pm,0.2078
9021302000662000,"Centrum, Nygatan",9021302000659000,Norragatan,pm,0.207
9021302000189000,Jomala skola,9021302000150000,"Hammarland, Torp",pm,0.2055
9021302000429000,Torget,9021302000543000,Vikingahallen,pm,0.2042
9021302000492000,Tekniska verken,9021302000590000,Önningeby vsk.,pm,0.2023
9021302000123000,Godbyhallen vsk.,9021302000368000,Pålsböle daghem,pm,0.2022
9021302000308000,"Mariehamn, Bussplan",9021302000520000,Utängarna,pm,0.202
9021302000230000,Kroklund,9021302000308000,"Mariehamn, Bussplan",pm,0.2009
9021302000630000,Kalmarnäs vändplan,9021302000662000,"Centrum, Nygatan",pm,0.1993
9021302000075000,Eckerö färjterminal,9021302000344000,Ollasgatan vsk.,pm,0.1989
9021302000261000,Källbo skola,9021302000370000,Pålsböle Sarlings,pm,0.1987
9021302000567000,Ålandsplan,9021302000662000,"Centrum, Nygatan",pm,0.1981
9021302000620000,Vedhuggsvägen,9021302000662000,"Centrum, Nygatan",pm,0.1977
9021302000490000,Södra Svinövägen vsk.,9021302000236000,Krokstadsvägen vsk.,pm,0.1957
9021302000378000,Rönngården,9021302000308000,"Mariehamn, Bussplan",pm,0.1945
9021302000662000,"Centrum, Nygatan",9021302000635000,Högbackagatan,pm,0.1939
9021302000035000,Bo-Bil,9021302000543000,Vikingahallen,pm,0.1937
9021302000261000,Källbo skola,9021302000368000,Pålsböle daghem,pm,0.1935
9021302000308000,"Mariehamn, Bussplan",9021302000606000,Överbyvägen vsk.,pm,0.1916
9021302000308000,"Mariehamn, Bussplan",9021302000052000,Brändövägen vsk.,pm,0.1915
9021302000668000,Jomala skola södra,9021302000304000,Marbyöjen vsk.,pm,0.1899
9021302000308000,"Mariehamn, Bussplan",9021302000486000,Södra Flaka,pm,0.1892
9021302000189000,Jomala skola,9021302000236000,Krokstadsvägen vsk.,pm,0.1881
9021302000429000,Torget,9021302000259000,Källarvägen,pm,0.1868
9021302000668000,Jomala skola södra,9021302000344000,Ollasgatan vsk.,pm,0.1864
9021302000181000,Industrivägen vsk.,9021302000308000,"Mariehamn, Bussplan",pm,0.1847
9021302000543000,Vikingahallen,9021302000207000,Kattby,pm,0.1842
9021302000523000,Valborg,9021302000408000,Skolsvängen vsk.,pm,0.1841
9021302000107000,Frebbenby,9021302000606000,Överbyvägen vsk.,pm,0.1838
9021302000646000,Ytternäs skola,9021302000071000,Doppingvägen,pm,0.1825
9021302000115000,GE-huset,9021302000259000,Källarvägen,pm,0.1821
9021302000189000,Jomala skola,9021302000067000,Degersandsvägen vsk.,pm,0.1816
9021302000125000,Godbyvägen 1285,9021302000545000,Vårdö kyrka,pm,0.1808
9021302000189000,Jomala skola,9021302000009000,Bamböle,pm,0.1801
9021302000668000,Jomala skola södra,9021302000541000,Vestmyravägen vsk. 2,pm,0.1794
